ORF,Gene,URL
YLL008W,DRS1,https://www.yeastgenome.org/locus/S000003931
YLL009C,COX17,https://www.yeastgenome.org/locus/S000003932
YLL010C,PSR1,https://www.yeastgenome.org/locus/S000003933
YLL011W,SOF1,https://www.yeastgenome.org/locus/S000003934
YLL012W,YEH1,https://www.yeastgenome.org/locus/S000003935
YLL013C,PUF3,https://www.yeastgenome.org/locus/S000003936
YLL014W,EMC6,https://www.yeastgenome.org/locus/S000003937
YLL015W,BPT1,https://www.yeastgenome.org/locus/S000003938
YLL018C,DPS1,https://www.yeastgenome.org/locus/S000003941
YLL019C,KNS1,https://www.yeastgenome.org/locus/S000003942
YLL020C,YLL020C,https://www.yeastgenome.org/locus/S000003943
YLL021W,SPA2,https://www.yeastgenome.org/locus/S000003944
YLL022C,HIF1,https://www.yeastgenome.org/locus/S000003945
YLL023C,POM33,https://www.yeastgenome.org/locus/S000003946
YLL024C,SSA2,https://www.yeastgenome.org/locus/S000003947
YLL025W,PAU17,https://www.yeastgenome.org/locus/S000003948
YLL026W,HSP104,https://www.yeastgenome.org/locus/S000003949
YLL027W,ISA1,https://www.yeastgenome.org/locus/S000003950
YLL028W,TPO1,https://www.yeastgenome.org/locus/S000003951
YLL029W,FRA1,https://www.yeastgenome.org/locus/S000003952
YLL030C,RRT7,https://www.yeastgenome.org/locus/S000003953
YLL031C,GPI13,https://www.yeastgenome.org/locus/S000003954
YLL032C,YLL032C,https://www.yeastgenome.org/locus/S000003955
YLL033W,IRC19,https://www.yeastgenome.org/locus/S000003956
YLL034C,RIX7,https://www.yeastgenome.org/locus/S000003957
YLL035W,GRC3,https://www.yeastgenome.org/locus/S000003958
YLL036C,PRP19,https://www.yeastgenome.org/locus/S000003959
YLL037W,YLL037W,https://www.yeastgenome.org/locus/S000003960
YLL038C,ENT4,https://www.yeastgenome.org/locus/S000003961
YLL039C,UBI4,https://www.yeastgenome.org/locus/S000003962
YLL040C,VPS13,https://www.yeastgenome.org/locus/S000003963
YLL041C,SDH2,https://www.yeastgenome.org/locus/S000003964
YLL042C,ATG10,https://www.yeastgenome.org/locus/S000003965
YLL044W,YLL044W,https://www.yeastgenome.org/locus/S000003967
YLL043W,FPS1,https://www.yeastgenome.org/locus/S000003966
YLL045C,RPL8B,https://www.yeastgenome.org/locus/S000003968
YLL046C,RNP1,https://www.yeastgenome.org/locus/S000003969
YLL047W,YLL047W,https://www.yeastgenome.org/locus/S000003970
YLL048C,YBT1,https://www.yeastgenome.org/locus/S000003971
YLL049W,LDB18,https://www.yeastgenome.org/locus/S000003972
YLL051C,FRE6,https://www.yeastgenome.org/locus/S000003974
YLL052C,AQY2,https://www.yeastgenome.org/locus/S000003975
YLL053C,YLL053C,https://www.yeastgenome.org/locus/S000003976
YLL054C,YLL054C,https://www.yeastgenome.org/locus/S000003977
YLL055W,YCT1,https://www.yeastgenome.org/locus/S000003978
YLL056C,YLL056C,https://www.yeastgenome.org/locus/S000003979
YLL057C,JLP1,https://www.yeastgenome.org/locus/S000003980
YLL058W,YLL058W,https://www.yeastgenome.org/locus/S000003981
YLL059C,YLL059C,https://www.yeastgenome.org/locus/S000003982
YLL060C,GTT2,https://www.yeastgenome.org/locus/S000003983
YLL061W,MMP1,https://www.yeastgenome.org/locus/S000003984
YLL062C,MHT1,https://www.yeastgenome.org/locus/S000003985
YLL063C,AYT1,https://www.yeastgenome.org/locus/S000003986
YLL064C,PAU18,https://www.yeastgenome.org/locus/S000003987
YLL065W,YLL065W,https://www.yeastgenome.org/locus/S000003988
YLR001C,YLR001C,https://www.yeastgenome.org/locus/S000003991
YLR002C,NOC3,https://www.yeastgenome.org/locus/S000003992
YLR003C,CMS1,https://www.yeastgenome.org/locus/S000003993
YLR004C,THI73,https://www.yeastgenome.org/locus/S000003994
YLR005W,SSL1,https://www.yeastgenome.org/locus/S000003995
YLR006C,SSK1,https://www.yeastgenome.org/locus/S000003996
YLR007W,NSE1,https://www.yeastgenome.org/locus/S000003997
YLR008C,PAM18,https://www.yeastgenome.org/locus/S000003998
YLR009W,RLP24,https://www.yeastgenome.org/locus/S000003999
YLR010C,TEN1,https://www.yeastgenome.org/locus/S000004000
YLR011W,LOT6,https://www.yeastgenome.org/locus/S000004001
YLR012C,YLR012C,https://www.yeastgenome.org/locus/S000004002
YLR013W,GAT3,https://www.yeastgenome.org/locus/S000004003
YLR014C,PPR1,https://www.yeastgenome.org/locus/S000004004
YLR015W,BRE2,https://www.yeastgenome.org/locus/S000004005
YLR016C,PML1,https://www.yeastgenome.org/locus/S000004006
YLR017W,MEU1,https://www.yeastgenome.org/locus/S000004007
YLR018C,POM34,https://www.yeastgenome.org/locus/S000004008
YLR019W,PSR2,https://www.yeastgenome.org/locus/S000004009
YLR020C,YEH2,https://www.yeastgenome.org/locus/S000004010
YLR021W,IRC25,https://www.yeastgenome.org/locus/S000004011
YLR022C,SDO1,https://www.yeastgenome.org/locus/S000004012
YLR023C,IZH3,https://www.yeastgenome.org/locus/S000004013
YLR024C,UBR2,https://www.yeastgenome.org/locus/S000004014
YLR025W,SNF7,https://www.yeastgenome.org/locus/S000004015
YLR026C,SED5,https://www.yeastgenome.org/locus/S000004016
YLR027C,AAT2,https://www.yeastgenome.org/locus/S000004017
YLR028C,ADE16,https://www.yeastgenome.org/locus/S000004018
YLR029C,RPL15A,https://www.yeastgenome.org/locus/S000004019
YLR030W,YLR030W,https://www.yeastgenome.org/locus/S000004020
YLR031W,YLR031W,https://www.yeastgenome.org/locus/S000004021
YLR032W,RAD5,https://www.yeastgenome.org/locus/S000004022
YLR033W,RSC58,https://www.yeastgenome.org/locus/S000004023
YLR034C,SMF3,https://www.yeastgenome.org/locus/S000004024
YLR035C,MLH2,https://www.yeastgenome.org/locus/S000004025
YLR036C,YLR036C,https://www.yeastgenome.org/locus/S000004026
YLR037C,PAU23,https://www.yeastgenome.org/locus/S000004027
YLR038C,COX12,https://www.yeastgenome.org/locus/S000004028
YLR039C,RIC1,https://www.yeastgenome.org/locus/S000004029
YLR040C,AFB1,https://www.yeastgenome.org/locus/S000004030
YLR041W,YLR041W,https://www.yeastgenome.org/locus/S000004031
YLR042C,YLR042C,https://www.yeastgenome.org/locus/S000004032
YLR043C,TRX1,https://www.yeastgenome.org/locus/S000004033
YLR044C,PDC1,https://www.yeastgenome.org/locus/S000004034
YLR045C,STU2,https://www.yeastgenome.org/locus/S000004035
YLR046C,YLR046C,https://www.yeastgenome.org/locus/S000004036
YLR047C,FRE8,https://www.yeastgenome.org/locus/S000004037
YLR049C,MLO50,https://www.yeastgenome.org/locus/S000004039
YLR050C,EMA19,https://www.yeastgenome.org/locus/S000004040
YLR051C,FCF2,https://www.yeastgenome.org/locus/S000004041
YLR052W,IES3,https://www.yeastgenome.org/locus/S000004042
YLR053C,YLR053C,https://www.yeastgenome.org/locus/S000004043
YLR055C,SPT8,https://www.yeastgenome.org/locus/S000004045
YLR056W,ERG3,https://www.yeastgenome.org/locus/S000004046
YLR057W,MNL2,https://www.yeastgenome.org/locus/S000004047
YLR058C,SHM2,https://www.yeastgenome.org/locus/S000004048
YLR059C,REX2,https://www.yeastgenome.org/locus/S000004049
YLR060W,FRS1,https://www.yeastgenome.org/locus/S000004050
YLR062C,BUD28,https://www.yeastgenome.org/locus/S000004052
YLR063W,BMT6,https://www.yeastgenome.org/locus/S000004053
YLR064W,PER33,https://www.yeastgenome.org/locus/S000004054
YLR065C,SND2,https://www.yeastgenome.org/locus/S000004055
YLR066W,SPC3,https://www.yeastgenome.org/locus/S000004056
YLR067C,PET309,https://www.yeastgenome.org/locus/S000004057
YLR068W,FYV7,https://www.yeastgenome.org/locus/S000004058
YLR069C,MEF1,https://www.yeastgenome.org/locus/S000004059
YLR070C,XYL2,https://www.yeastgenome.org/locus/S000004060
YLR071C,RGR1,https://www.yeastgenome.org/locus/S000004061
YLR072W,LAM6,https://www.yeastgenome.org/locus/S000004062
YLR073C,RFU1,https://www.yeastgenome.org/locus/S000004063
YLR074C,BUD20,https://www.yeastgenome.org/locus/S000004064
YLR075W,RPL10,https://www.yeastgenome.org/locus/S000004065
YLR076C,YLR076C,https://www.yeastgenome.org/locus/S000004066
YLR077W,FMP25,https://www.yeastgenome.org/locus/S000004067
YLR079W,SIC1,https://www.yeastgenome.org/locus/S000004069
YLR080W,EMP46,https://www.yeastgenome.org/locus/S000004070
YLR081W,GAL2,https://www.yeastgenome.org/locus/S000004071
YLR082C,SRL2,https://www.yeastgenome.org/locus/S000004072
YLR083C,EMP70,https://www.yeastgenome.org/locus/S000004073
YLR084C,RAX2,https://www.yeastgenome.org/locus/S000004074
YLR085C,ARP6,https://www.yeastgenome.org/locus/S000004075
YLR086W,SMC4,https://www.yeastgenome.org/locus/S000004076
YLR087C,CSF1,https://www.yeastgenome.org/locus/S000004077
YLR088W,GAA1,https://www.yeastgenome.org/locus/S000004078
YLR089C,ALT1,https://www.yeastgenome.org/locus/S000004079
YLR090W,XDJ1,https://www.yeastgenome.org/locus/S000004080
YLR091W,GEP5,https://www.yeastgenome.org/locus/S000004081
YLR092W,SUL2,https://www.yeastgenome.org/locus/S000004082
YLR094C,GIS3,https://www.yeastgenome.org/locus/S000004084
YLR095C,IOC2,https://www.yeastgenome.org/locus/S000004085
YLR096W,KIN2,https://www.yeastgenome.org/locus/S000004086
YLR097C,HRT3,https://www.yeastgenome.org/locus/S000004087
YLR098C,CHA4,https://www.yeastgenome.org/locus/S000004088
YLR099C,ICT1,https://www.yeastgenome.org/locus/S000004089
YLR100W,ERG27,https://www.yeastgenome.org/locus/S000004090
YLR101C,YLR101C,https://www.yeastgenome.org/locus/S000004091
YLR102C,APC9,https://www.yeastgenome.org/locus/S000004092
YLR103C,CDC45,https://www.yeastgenome.org/locus/S000004093
YLR104W,LCL2,https://www.yeastgenome.org/locus/S000004094
YLR105C,SEN2,https://www.yeastgenome.org/locus/S000004095
YLR106C,REA1,https://www.yeastgenome.org/locus/S000004096
YLR107W,REX3,https://www.yeastgenome.org/locus/S000004097
YLR108C,YLR108C,https://www.yeastgenome.org/locus/S000004098
YLR109W,AHP1,https://www.yeastgenome.org/locus/S000004099
YLR110C,CCW12,https://www.yeastgenome.org/locus/S000004100
YLR111W,YLR111W,https://www.yeastgenome.org/locus/S000004101
YLR112W,YLR112W,https://www.yeastgenome.org/locus/S000004102
YLR113W,HOG1,https://www.yeastgenome.org/locus/S000004103
YLR114C,AVL9,https://www.yeastgenome.org/locus/S000004104
YLR115W,CFT2,https://www.yeastgenome.org/locus/S000004105
YLR116W,MSL5,https://www.yeastgenome.org/locus/S000004106
YLR117C,CLF1,https://www.yeastgenome.org/locus/S000004107
YLR118C,TML25,https://www.yeastgenome.org/locus/S000004108
YLR119W,SRN2,https://www.yeastgenome.org/locus/S000004109
YLR120C,YPS1,https://www.yeastgenome.org/locus/S000004110
YLR121C,YPS3,https://www.yeastgenome.org/locus/S000004111
YLR122C,YLR122C,https://www.yeastgenome.org/locus/S000004112
YLR123C,YLR123C,https://www.yeastgenome.org/locus/S000004113
YLR124W,YLR124W,https://www.yeastgenome.org/locus/S000004114
YLR125W,YLR125W,https://www.yeastgenome.org/locus/S000004115
YLR126C,YLR126C,https://www.yeastgenome.org/locus/S000004116
YLR127C,APC2,https://www.yeastgenome.org/locus/S000004117
YLR129W,DIP2,https://www.yeastgenome.org/locus/S000004119
YLR130C,ZRT2,https://www.yeastgenome.org/locus/S000004120
YLR131C,ACE2,https://www.yeastgenome.org/locus/S000004121
YLR132C,USB1,https://www.yeastgenome.org/locus/S000004122
YLR133W,CKI1,https://www.yeastgenome.org/locus/S000004123
YLR134W,PDC5,https://www.yeastgenome.org/locus/S000004124
YLR135W,SLX4,https://www.yeastgenome.org/locus/S000004125
YLR136C,TIS11,https://www.yeastgenome.org/locus/S000004126
YLR137W,RKM5,https://www.yeastgenome.org/locus/S000004127
YLR138W,NHA1,https://www.yeastgenome.org/locus/S000004128
YLR139C,SLS1,https://www.yeastgenome.org/locus/S000004129
YLR140W,YLR140W,https://www.yeastgenome.org/locus/S000004130
YLR141W,RRN5,https://www.yeastgenome.org/locus/S000004131
YLR142W,PUT1,https://www.yeastgenome.org/locus/S000004132
YLR143W,DPH6,https://www.yeastgenome.org/locus/S000004133
YLR144C,ACF2,https://www.yeastgenome.org/locus/S000004134
YLR145W,RMP1,https://www.yeastgenome.org/locus/S000004135
YLR146C,SPE4,https://www.yeastgenome.org/locus/S000004136
YLR147C,SMD3,https://www.yeastgenome.org/locus/S000004137
YLR148W,PEP3,https://www.yeastgenome.org/locus/S000004138
YLR149C,YLR149C,https://www.yeastgenome.org/locus/S000004139
YLR150W,STM1,https://www.yeastgenome.org/locus/S000004140
YLR151C,PCD1,https://www.yeastgenome.org/locus/S000004141
YLR152C,YLR152C,https://www.yeastgenome.org/locus/S000004142
YLR153C,ACS2,https://www.yeastgenome.org/locus/S000004143
YLR154C,RNH203,https://www.yeastgenome.org/locus/S000004144
YLR155C,ASP3-1,https://www.yeastgenome.org/locus/S000004145
YLR156W,YLR156W,https://www.yeastgenome.org/locus/S000004146
YLR157C,ASP3-2,https://www.yeastgenome.org/locus/S000004147
YLR158C,ASP3-3,https://www.yeastgenome.org/locus/S000004148
YLR159W,YLR159W,https://www.yeastgenome.org/locus/S000004149
YLR160C,ASP3-4,https://www.yeastgenome.org/locus/S000004150
YLR161W,YLR161W,https://www.yeastgenome.org/locus/S000004151
YLR162W,YLR162W,https://www.yeastgenome.org/locus/S000004152
YLR163C,MAS1,https://www.yeastgenome.org/locus/S000004153
YLR164W,SHH4,https://www.yeastgenome.org/locus/S000004154
YLR165C,PUS5,https://www.yeastgenome.org/locus/S000004155
YLR166C,SEC10,https://www.yeastgenome.org/locus/S000004156
YLR167W,RPS31,https://www.yeastgenome.org/locus/S000004157
YLR168C,UPS2,https://www.yeastgenome.org/locus/S000004158
YLR169W,YLR169W,https://www.yeastgenome.org/locus/S000004159
YLR170C,APS1,https://www.yeastgenome.org/locus/S000004160
YLR171W,YLR171W,https://www.yeastgenome.org/locus/S000004161
YLR172C,DPH5,https://www.yeastgenome.org/locus/S000004162
YLR173W,YLR173W,https://www.yeastgenome.org/locus/S000004163
YLR174W,IDP2,https://www.yeastgenome.org/locus/S000004164
YLR175W,CBF5,https://www.yeastgenome.org/locus/S000004165
YLR176C,RFX1,https://www.yeastgenome.org/locus/S000004166
YLR177W,YLR177W,https://www.yeastgenome.org/locus/S000004167
YLR178C,TFS1,https://www.yeastgenome.org/locus/S000004168
YLR179C,YLR179C,https://www.yeastgenome.org/locus/S000004169
YLR180W,SAM1,https://www.yeastgenome.org/locus/S000004170
YLR181C,VTA1,https://www.yeastgenome.org/locus/S000004171
YLR182W,SWI6,https://www.yeastgenome.org/locus/S000004172
YLR183C,TOS4,https://www.yeastgenome.org/locus/S000004173
YLR184W,YLR184W,https://www.yeastgenome.org/locus/S000004174
YLR186W,EMG1,https://www.yeastgenome.org/locus/S000004176
YLR187W,SKG3,https://www.yeastgenome.org/locus/S000004177
YLR188W,MDL1,https://www.yeastgenome.org/locus/S000004178
YLR189C,ATG26,https://www.yeastgenome.org/locus/S000004179
YLR190W,MMR1,https://www.yeastgenome.org/locus/S000004180
YLR191W,PEX13,https://www.yeastgenome.org/locus/S000004181
YLR192C,HCR1,https://www.yeastgenome.org/locus/S000004182
YLR193C,UPS1,https://www.yeastgenome.org/locus/S000004183
YLR194C,NCW2,https://www.yeastgenome.org/locus/S000004184
YLR195C,NMT1,https://www.yeastgenome.org/locus/S000004185
YLR196W,PWP1,https://www.yeastgenome.org/locus/S000004186
YLR197W,NOP56,https://www.yeastgenome.org/locus/S000004187
YLR198C,YLR198C,https://www.yeastgenome.org/locus/S000004188
YLR200W,YKE2,https://www.yeastgenome.org/locus/S000004190
YLR201C,COQ9,https://www.yeastgenome.org/locus/S000004191
YLR203C,MSS51,https://www.yeastgenome.org/locus/S000004193
YLR204W,QRI5,https://www.yeastgenome.org/locus/S000004194
YLR205C,HMX1,https://www.yeastgenome.org/locus/S000004195
YLR206W,ENT2,https://www.yeastgenome.org/locus/S000004196
YLR207W,HRD3,https://www.yeastgenome.org/locus/S000004197
YLR208W,SEC13,https://www.yeastgenome.org/locus/S000004198
YLR209C,PNP1,https://www.yeastgenome.org/locus/S000004199
YLR210W,CLB4,https://www.yeastgenome.org/locus/S000004200
YLR212C,TUB4,https://www.yeastgenome.org/locus/S000004202
YLR213C,CRR1,https://www.yeastgenome.org/locus/S000004203
YLR214W,FRE1,https://www.yeastgenome.org/locus/S000004204
YLR215C,CDC123,https://www.yeastgenome.org/locus/S000004205
YLR216C,CPR6,https://www.yeastgenome.org/locus/S000004206
YLR217W,YLR217W,https://www.yeastgenome.org/locus/S000004207
YLR218C,COA4,https://www.yeastgenome.org/locus/S000004208
YLR219W,MSC3,https://www.yeastgenome.org/locus/S000004209
YLR220W,CCC1,https://www.yeastgenome.org/locus/S000004210
YLR221C,RSA3,https://www.yeastgenome.org/locus/S000004211
YLR222C,UTP13,https://www.yeastgenome.org/locus/S000004212
YLR223C,IFH1,https://www.yeastgenome.org/locus/S000004213
YLR224W,UCC1,https://www.yeastgenome.org/locus/S000004214
YLR225C,YLR225C,https://www.yeastgenome.org/locus/S000004215
YLR226W,BUR2,https://www.yeastgenome.org/locus/S000004216
YLR227C,ADY4,https://www.yeastgenome.org/locus/S000004217
YLR228C,ECM22,https://www.yeastgenome.org/locus/S000004218
YLR229C,CDC42,https://www.yeastgenome.org/locus/S000004219
YLR230W,YLR230W,https://www.yeastgenome.org/locus/S000004220
YLR231C,BNA5,https://www.yeastgenome.org/locus/S000004221
YLR232W,YLR232W,https://www.yeastgenome.org/locus/S000004222
YLR233C,EST1,https://www.yeastgenome.org/locus/S000004223
YLR234W,TOP3,https://www.yeastgenome.org/locus/S000004224
YLR235C,YLR235C,https://www.yeastgenome.org/locus/S000004225
YLR236C,YLR236C,https://www.yeastgenome.org/locus/S000004226
YLR237W,THI7,https://www.yeastgenome.org/locus/S000004227
YLR238W,FAR10,https://www.yeastgenome.org/locus/S000004228
YLR239C,LIP2,https://www.yeastgenome.org/locus/S000004229
YLR240W,VPS34,https://www.yeastgenome.org/locus/S000004230
YLR241W,CSC1,https://www.yeastgenome.org/locus/S000004231
YLR242C,ARV1,https://www.yeastgenome.org/locus/S000004232
YLR243W,GPN3,https://www.yeastgenome.org/locus/S000004233
YLR244C,MAP1,https://www.yeastgenome.org/locus/S000004234
YLR245C,CDD1,https://www.yeastgenome.org/locus/S000004235
YLR246W,ERF2,https://www.yeastgenome.org/locus/S000004236
YLR247C,IRC20,https://www.yeastgenome.org/locus/S000004237
YLR248W,RCK2,https://www.yeastgenome.org/locus/S000004238
YLR249W,YEF3,https://www.yeastgenome.org/locus/S000004239
YLR250W,SSP120,https://www.yeastgenome.org/locus/S000004240
YLR251W,SYM1,https://www.yeastgenome.org/locus/S000004241
YLR252W,YLR252W,https://www.yeastgenome.org/locus/S000004242
YLR253W,MCP2,https://www.yeastgenome.org/locus/S000004243
YLR254C,NDL1,https://www.yeastgenome.org/locus/S000004244
YLR255C,YLR255C,https://www.yeastgenome.org/locus/S000004245
YLR256W,HAP1,https://www.yeastgenome.org/locus/S000004246
YLR257W,YLR257W,https://www.yeastgenome.org/locus/S000004247
YLR258W,GSY2,https://www.yeastgenome.org/locus/S000004248
YLR259C,HSP60,https://www.yeastgenome.org/locus/S000004249
YLR260W,LCB5,https://www.yeastgenome.org/locus/S000004250
YLR261C,VPS63,https://www.yeastgenome.org/locus/S000004251
YLR262C,YPT6,https://www.yeastgenome.org/locus/S000004252
YLR263W,RED1,https://www.yeastgenome.org/locus/S000004253
YLR264W,RPS28B,https://www.yeastgenome.org/locus/S000004254
YLR265C,NEJ1,https://www.yeastgenome.org/locus/S000004255
YLR266C,PDR8,https://www.yeastgenome.org/locus/S000004256
YLR267W,BOP2,https://www.yeastgenome.org/locus/S000004257
YLR268W,SEC22,https://www.yeastgenome.org/locus/S000004258
YLR269C,YLR269C,https://www.yeastgenome.org/locus/S000004259
YLR270W,DCS1,https://www.yeastgenome.org/locus/S000004260
YLR271W,CMG1,https://www.yeastgenome.org/locus/S000004261
YLR272C,YCS4,https://www.yeastgenome.org/locus/S000004262
YLR273C,PIG1,https://www.yeastgenome.org/locus/S000004263
YLR274W,MCM5,https://www.yeastgenome.org/locus/S000004264
YLR276C,DBP9,https://www.yeastgenome.org/locus/S000004266
YLR277C,YSH1,https://www.yeastgenome.org/locus/S000004267
YLR278C,YLR278C,https://www.yeastgenome.org/locus/S000004268
YLR279W,YLR279W,https://www.yeastgenome.org/locus/S000004269
YLR280C,YLR280C,https://www.yeastgenome.org/locus/S000004270
YLR281C,RSO55,https://www.yeastgenome.org/locus/S000004271
YLR282C,YLR282C,https://www.yeastgenome.org/locus/S000004272
YLR283W,YLR283W,https://www.yeastgenome.org/locus/S000004273
YLR284C,ECI1,https://www.yeastgenome.org/locus/S000004274
YLR285W,NNT1,https://www.yeastgenome.org/locus/S000004275
YLR286C,CTS1,https://www.yeastgenome.org/locus/S000004276
YLR287C,YLR287C,https://www.yeastgenome.org/locus/S000004277
YLR288C,MEC3,https://www.yeastgenome.org/locus/S000004279
